"Date","Price","Open","High","Low","Vol.","Change %"
"12/15/2023","4,433.57","4,468.44","4,483.75","4,414.73","91.65M","-0.31%"
"12/14/2023","4,447.26","4,414.01","4,452.45","4,409.70","53.37M","1.82%"
"12/13/2023","4,367.64","4,376.69","4,388.13","4,367.17","46.17M","-0.57%"
"12/12/2023","4,392.48","4,403.97","4,411.80","4,370.00","56.53M","-0.77%"
"12/11/2023","4,426.45","4,427.37","4,433.04","4,407.82","37.69M","-0.36%"
"12/08/2023","4,442.35","4,394.80","4,451.97","4,393.27","49.52M","1.01%"
"12/07/2023","4,397.86","4,347.49","4,406.57","4,331.83","59.18M","1.15%"
"12/05/2023","4,347.70","4,348.03","4,349.68","4,308.74","73.41M","-0.22%"
"12/04/2023","4,357.27","4,399.65","4,410.65","4,349.28","52.16M","-1.34%"
"12/01/2023","4,416.62","4,387.25","4,417.06","4,374.00","36.11M","0.86%"
"11/30/2023","4,379.01","4,361.63","4,380.79","4,344.21","172.43M","0.33%"
"11/29/2023","4,364.51","4,338.34","4,374.87","4,338.34","35.20M","0.39%"
"11/28/2023","4,347.50","4,325.12","4,348.21","4,305.59","29.91M","0.27%"
"11/27/2023","4,335.70","4,344.81","4,352.03","4,327.85","23.37M","-0.49%"
"11/24/2023","4,356.96","4,356.18","4,359.54","4,332.56","18.76M","0.06%"
"11/23/2023","4,354.50","4,337.61","4,356.82","4,328.71","28.05M","0.50%"
"11/22/2023","4,332.76","4,349.95","4,375.19","4,330.28","25.69M","-0.27%"
"11/21/2023","4,344.55","4,370.25","4,388.84","4,344.55","23.52M","-0.56%"
"11/20/2023","4,369.20","4,377.95","4,390.35","4,366.50","24.91M","0.07%"
"11/17/2023","4,366.07","4,326.57","4,380.98","4,326.57","30.98M","1.12%"
"11/16/2023","4,317.57","4,366.16","4,366.28","4,316.83","30.26M","-1.21%"
"11/15/2023","4,370.25","4,361.23","4,397.48","4,352.49","35.01M","0.30%"
"11/14/2023","4,356.99","4,280.89","4,359.54","4,267.83","35.27M","1.97%"
"11/13/2023","4,272.64","4,273.00","4,289.92","4,261.10","24.74M","0.22%"
"11/10/2023","4,263.06","4,283.30","4,290.25","4,242.93","26.25M","-1.09%"
"11/09/2023","4,309.90","4,259.97","4,310.39","4,254.93","28.84M","1.02%"
"11/08/2023","4,266.23","4,222.20","4,277.67","4,211.07","31.35M","0.83%"
"11/07/2023","4,231.13","4,230.21","4,253.88","4,222.96","29.87M","-0.46%"
"11/06/2023","4,250.50","4,258.23","4,263.61","4,240.68","33.31M","0.21%"
"11/03/2023","4,241.44","4,231.35","4,259.83","4,221.20","34.72M","0.74%"
"11/02/2023","4,210.47","4,129.41","4,231.92","4,129.41","42.84M","2.44%"
"11/01/2023","4,110.23","4,127.09","4,131.46","4,096.39","32.01M","-0.21%"
"10/31/2023","4,118.91","4,078.62","4,119.83","4,078.58","38.57M","1.27%"
"10/30/2023","4,067.44","4,067.00","4,087.43","4,063.20","24.97M","0.22%"
"10/27/2023","4,058.34","4,059.20","4,102.44","4,036.83","34.46M","0.12%"
"10/26/2023","4,053.38","4,000.82","4,066.96","3,988.52","40.36M","0.65%"
"10/25/2023","4,027.03","4,036.25","4,053.70","3,995.14","38.49M","-0.16%"
"10/24/2023","4,033.62","4,013.77","4,050.59","4,001.02","35.83M","1.29%"
"10/23/2023","3,982.33","4,015.26","4,022.42","3,952.15","39.46M","-0.81%"
"10/20/2023","4,015.03","4,054.32","4,067.71","4,015.01","48.95M","-1.65%"
"10/19/2023","4,082.53","4,108.37","4,130.27","4,057.73","97.55M","-1.56%"
"10/18/2023","4,147.15","4,202.73","4,213.70","4,146.80","35.90M","-1.47%"
"10/17/2023","4,208.88","4,224.39","4,238.38","4,194.47","33.19M","-1.02%"
"10/16/2023","4,252.10","4,256.40","4,264.44","4,228.65","26.25M","0.12%"
"10/13/2023","4,247.14","4,275.01","4,282.39","4,244.23","29.42M","-0.83%"
"10/12/2023","4,282.77","4,299.09","4,325.07","4,282.28","33.41M","-0.10%"
"10/11/2023","4,287.12","4,263.64","4,312.75","4,261.56","31.99M","0.30%"
"10/10/2023","4,274.47","4,213.60","4,281.14","4,213.55","42.45M","2.28%"
"10/09/2023","4,179.27","4,181.82","4,192.65","4,151.07","25.74M","-0.25%"
"10/06/2023","4,189.61","4,140.54","4,193.05","4,139.84","30.32M","1.32%"
"10/05/2023","4,135.00","4,144.34","4,163.36","4,130.87","34.42M","-0.09%"
"10/04/2023","4,138.77","4,144.61","4,180.86","4,125.91","35.26M","-0.51%"
"10/03/2023","4,159.95","4,214.69","4,226.73","4,156.00","36.02M","-1.46%"
"10/02/2023","4,221.68","4,278.96","4,309.31","4,208.75","32.62M","-1.12%"
"09/29/2023","4,269.52","4,248.67","4,290.31","4,248.53","36.61M","0.71%"
"09/28/2023","4,239.42","4,221.50","4,239.42","4,181.44","25.08M","0.57%"
"09/27/2023","4,215.45","4,228.50","4,241.35","4,211.48","24.02M","-0.41%"
"09/26/2023","4,232.97","4,258.50","4,261.98","4,228.10","28.36M","-0.99%"
"09/25/2023","4,275.45","4,314.45","4,321.88","4,254.53","27.73M","-1.17%"
"09/22/2023","4,326.24","4,321.36","4,351.57","4,312.43","26.23M","-0.34%"
"09/21/2023","4,340.86","4,362.53","4,367.16","4,325.24","34.01M","-1.05%"
"09/20/2023","4,387.07","4,369.03","4,401.24","4,368.76","29.14M","0.41%"
"09/19/2023","4,369.37","4,377.45","4,406.29","4,362.03","24.74M","-0.32%"
