"Date","Price","Open","High","Low","Vol.","Change %"
"10/18/2018","1,776.23","1,778.05","1,781.92","1,773.47","","-0.10%"
"10/17/2018","1,778.05","1,776.55","1,785.59","1,771.76","","0.08%"
"10/16/2018","1,776.55","1,779.99","1,782.72","1,769.35","","-0.19%"
"10/15/2018","1,779.92","1,772.68","1,781.56","1,770.84","","0.41%"
"10/12/2018","1,772.68","1,754.28","1,777.24","1,749.13","","1.03%"
"10/11/2018","1,754.55","1,769.68","1,769.68","1,747.47","","-0.88%"
"10/10/2018","1,770.15","1,775.19","1,777.46","1,769.77","","-0.28%"
"10/09/2018","1,775.19","1,766.63","1,775.19","1,762.16","","0.48%"
"10/05/2018","1,766.69","1,774.77","1,778.94","1,765.81","","-0.46%"
"10/04/2018","1,774.77","1,779.50","1,781.88","1,774.04","","-0.34%"
"10/03/2018","1,780.89","1,782.80","1,785.15","1,774.20","","-0.11%"
"10/02/2018","1,782.80","1,781.36","1,783.53","1,776.01","","0.08%"
"10/01/2018","1,781.36","1,781.41","1,784.78","1,772.43","","-0.04%"
"09/28/2018","1,782.15","1,787.43","1,787.43","1,775.08","","-0.30%"
"09/27/2018","1,787.43","1,790.04","1,790.32","1,775.70","","-0.15%"
"09/26/2018","1,790.04","1,797.04","1,797.35","1,784.37","","-0.39%"
"09/25/2018","1,797.04","1,809.72","1,811.59","1,796.24","","-0.73%"
"09/24/2018","1,810.29","1,803.76","1,816.87","1,801.99","","0.36%"
"09/21/2018","1,803.76","1,804.74","1,804.74","1,799.63","","-0.05%"
"09/20/2018","1,804.74","1,806.23","1,806.48","1,798.92","","-0.08%"
"09/19/2018","1,806.23","1,800.34","1,806.37","1,798.62","","0.33%"
"09/18/2018","1,800.34","1,793.34","1,803.53","1,792.92","","0.44%"
"09/17/2018","1,792.47","1,793.99","1,797.38","1,788.53","","-0.08%"
"09/14/2018","1,793.99","1,797.67","1,801.21","1,792.67","","-0.27%"
"09/13/2018","1,798.80","1,810.99","1,813.03","1,797.76","","-0.67%"
"09/12/2018","1,810.86","1,796.58","1,811.34","1,793.29","","0.79%"
"09/11/2018","1,796.58","1,797.95","1,801.38","1,784.95","","-0.08%"
"09/10/2018","1,797.95","1,807.85","1,807.89","1,791.43","","-0.47%"
"09/07/2018","1,806.53","1,814.88","1,814.88","1,803.33","","-0.14%"
"09/06/2018","1,809.15","1,817.70","1,818.14","1,808.07","","-0.47%"
"09/05/2018","1,817.70","1,819.77","1,819.92","1,814.79","","-0.05%"
"09/04/2018","1,818.64","1,821.18","1,821.62","1,809.50","","-0.14%"
"09/03/2018","1,821.18","1,820.91","1,822.34","1,816.55","","-0.06%"
"08/31/2018","1,822.24","1,823.88","1,823.88","1,815.63","","-0.03%"
"08/30/2018","1,822.76","1,824.09","1,826.08","1,820.13","","-0.10%"
"08/29/2018","1,824.65","1,819.69","1,824.65","1,816.66","","0.21%"
"08/28/2018","1,820.83","1,818.77","1,820.83","1,812.74","","-0.01%"
"08/27/2018","1,820.96","1,820.98","1,821.42","1,812.79","","0.02%"
"08/24/2018","1,820.55","1,820.43","1,829.06","1,820.43","","0.01%"
"08/23/2018","1,820.43","1,826.29","1,826.29","1,820.38","","-0.32%"
"08/22/2018","1,826.29","1,831.05","1,833.37","1,826.29","","-0.26%"
"08/21/2018","1,831.05","1,822.04","1,831.96","1,819.03","","0.46%"
"08/20/2018","1,822.60","1,819.59","1,823.18","1,817.40","","0.24%"
"08/17/2018","1,818.15","1,820.94","1,827.16","1,812.82","","-0.14%"
