"Date","Price","Open","High","Low","Vol.","Change %"
"11/20/2018","39,058.30","39,316.00","39,316.00","38,917.38","4.38M","-0.67%"
"11/19/2018","39,323.01","39,343.99","39,607.65","39,075.86","11.14M","-0.01%"
"11/16/2018","39,328.39","39,069.49","39,332.60","38,913.28","9.38M","0.66%"
"11/15/2018","39,070.97","39,115.56","39,403.69","38,746.01","11.47M","-0.11%"
"11/14/2018","39,115.56","38,260.32","39,119.03","38,061.79","5.71M","2.26%"
"11/13/2018","38,252.65","38,107.71","38,488.44","38,073.71","3.22M","0.38%"
"11/12/2018","38,108.46","38,580.23","38,749.86","38,105.82","3.21M","-1.24%"
"11/09/2018","38,586.63","38,716.49","38,716.49","38,190.44","5.80M","-0.33%"
"11/08/2018","38,713.45","38,057.76","38,713.45","37,909.94","7.72M","1.35%"
"11/07/2018","38,198.00","37,671.08","38,246.54","37,540.86","5.48M","1.41%"
"11/06/2018","37,666.00","37,796.70","37,933.07","37,576.86","3.58M","-0.34%"
"11/05/2018","37,794.87","37,149.11","37,861.37","36,984.41","6.44M","1.72%"
"10/31/2018","37,155.21","36,443.34","37,155.21","36,443.34","4.53M","1.95%"
"10/30/2018","36,444.72","36,225.18","36,444.72","36,024.59","2.17M","0.93%"
"10/29/2018","36,110.12","35,944.81","36,326.66","35,944.81","1.97M","0.48%"
"10/26/2018","35,937.61","36,625.54","36,664.50","35,805.34","3.34M","-1.86%"
"10/25/2018","36,617.54","36,452.74","36,748.25","36,090.40","4.08M","0.45%"
"10/24/2018","36,452.74","37,181.77","37,205.57","36,452.74","5.01M","-1.97%"
"10/19/2018","37,185.93","37,485.01","37,495.74","37,008.24","3.67M","-0.80%"
"10/18/2018","37,485.01","37,385.86","37,540.02","37,189.64","6.36M","0.23%"
"10/17/2018","37,399.11","37,449.94","37,638.85","37,241.78","4.92M","-0.12%"
"10/16/2018","37,445.67","36,511.13","37,448.05","36,413.15","3.47M","2.41%"
"10/15/2018","36,564.15","36,344.50","36,613.76","36,344.50","3.85M","0.59%"
"10/12/2018","36,347.89","35,901.34","36,472.95","35,899.49","2.85M","1.23%"
"10/11/2018","35,904.54","36,751.00","36,751.00","35,903.41","4.73M","-2.49%"
"10/10/2018","36,821.12","37,115.64","37,238.46","36,815.58","5.49M","-0.78%"
"10/09/2018","37,109.24","36,774.12","37,109.24","36,680.79","2.10M","0.93%"
"10/08/2018","36,768.02","36,906.90","37,077.92","36,768.02","4.09M","-0.48%"
"10/05/2018","36,945.25","37,150.20","37,230.06","36,890.31","3.45M","-0.54%"
"10/04/2018","37,146.73","37,146.67","37,274.10","36,869.15","2.90M","-0.18%"
"10/03/2018","37,212.94","36,883.76","37,392.24","36,862.83","2.18M","0.91%"
"10/02/2018","36,876.75","36,888.29","36,911.75","36,555.93","3.09M","-0.02%"
"10/01/2018","36,883.49","37,172.80","37,356.78","36,689.56","3.49M","-0.77%"
"09/28/2018","37,171.41","36,457.32","37,171.41","36,358.20","5.28M","1.92%"
"09/27/2018","36,471.35","36,034.39","36,471.68","35,863.25","3.05M","1.32%"
"09/26/2018","35,996.04","35,870.48","36,254.72","35,854.15","2.29M","0.35%"
"09/25/2018","35,868.88","35,813.06","35,938.40","35,664.56","3.05M","0.23%"
"09/24/2018","35,786.54","35,811.53","35,811.53","35,556.23","1.71M","0.01%"
"09/21/2018","35,783.48","36,135.02","36,214.56","35,652.76","6.33M","-0.97%"
"09/20/2018","36,134.33","36,379.94","36,392.78","36,081.10","2.14M","-0.69%"
"09/19/2018","36,386.40","36,116.03","36,387.62","35,868.86","2.15M","0.76%"
"09/18/2018","36,110.89","35,818.69","36,157.92","35,448.29","4.41M","0.81%"
"09/17/2018","35,819.90","36,178.71","36,247.03","35,696.55","2.27M","-1.24%"
"09/14/2018","36,269.17","36,221.18","36,462.73","36,132.10","2.14M","0.31%"
"09/13/2018","36,156.04","36,103.37","36,324.65","36,014.29","3.64M","0.14%"
"09/12/2018","36,104.07","36,437.09","36,619.35","36,104.07","3.28M","-0.74%"
"09/11/2018","36,371.94","37,202.89","37,202.89","36,294.93","3.12M","-2.23%"
"09/10/2018","37,202.89","37,234.90","37,301.71","37,004.75","1.58M","0.03%"
"09/07/2018","37,189.98","37,240.53","37,538.98","37,189.98","2.29M","-0.14%"
"09/06/2018","37,241.82","37,135.33","37,424.65","37,067.43","1.59M","0.29%"
"09/05/2018","37,135.33","36,968.11","37,222.72","36,682.58","2.30M","0.45%"
"09/04/2018","36,968.11","37,020.72","37,305.35","36,895.01","1.97M","-0.01%"
"09/03/2018","36,971.86","37,232.97","37,346.86","36,969.46","1.48M","-0.70%"
"08/31/2018","37,233.40","37,237.91","37,275.41","36,926.52","2.70M","0.02%"
"08/30/2018","37,225.08","37,183.17","37,256.90","36,794.64","2.04M","-0.03%"
"08/29/2018","37,234.86","36,811.64","37,296.05","36,641.07","2.32M","1.13%"
"08/28/2018","36,818.93","36,685.79","36,897.32","36,611.32","1.44M","0.36%"
"08/27/2018","36,685.79","36,192.13","36,685.79","36,186.05","866.38K","1.36%"
"08/24/2018","36,192.13","36,187.04","36,345.17","36,029.92","974.78K","0.02%"
"08/23/2018","36,186.31","36,387.72","36,583.70","36,186.31","1.67M","-0.49%"
"08/22/2018","36,365.90","37,006.65","37,006.65","36,304.89","3.18M","-1.73%"
"08/21/2018","37,007.66","36,436.96","37,080.11","36,337.31","3.12M","1.57%"
"08/17/2018","36,436.96","36,472.10","36,625.79","36,044.73","2.65M","-0.10%"
"08/16/2018","36,472.99","35,832.56","36,624.64","35,824.41","3.47M","1.81%"
"08/15/2018","35,826.14","36,006.20","36,253.02","35,705.03","2.85M","-0.50%"
"08/14/2018","36,006.20","35,861.82","36,181.43","35,836.03","2.27M","0.88%"
"08/13/2018","35,693.83","36,146.33","36,146.33","35,454.64","2.18M","-1.32%"
"08/10/2018","36,171.26","36,857.46","36,857.46","35,857.01","1.90M","-1.83%"
"08/09/2018","36,844.99","36,955.38","36,996.33","36,601.37","2.87M","-0.30%"
"08/08/2018","36,954.16","37,038.89","37,289.17","36,638.78","2.61M","-0.36%"
"08/07/2018","37,087.75","37,298.57","37,323.69","36,932.38","2.25M","-0.46%"
"08/06/2018","37,259.80","36,760.00","37,259.80","36,760.00","2.83M","1.36%"
"08/03/2018","36,760.00","35,983.77","36,869.11","35,983.77","2.79M","2.01%"
"08/02/2018","36,035.46","36,207.72","36,327.12","36,012.12","2.26M","-0.48%"
"08/01/2018","36,207.72","35,736.92","36,207.72","35,631.41","1.83M","1.30%"
"07/31/2018","35,742.06","35,931.23","35,931.23","35,502.61","2.89M","-0.53%"
"07/30/2018","35,931.23","35,943.94","36,034.05","35,773.88","3.54M","-0.03%"
"07/27/2018","35,943.64","35,626.93","35,989.49","35,588.05","2.00M","0.89%"
"07/26/2018","35,624.91","35,044.63","35,673.64","35,044.63","2.38M","1.89%"
"07/25/2018","34,963.19","35,047.28","35,204.31","34,910.01","1.35M","-0.25%"
"07/24/2018","35,049.71","35,141.03","35,217.74","34,939.18","1.79M","-0.26%"
"07/23/2018","35,141.03","35,186.17","35,401.31","35,003.13","1.38M","-0.13%"
"07/20/2018","35,186.52","35,134.12","35,349.34","34,887.97","2.60M","0.20%"
"07/19/2018","35,117.83","34,777.31","35,124.06","34,372.07","2.81M","1.14%"
"07/18/2018","34,720.31","34,763.59","34,943.55","34,554.29","3.63M","-0.09%"
"07/17/2018","34,751.13","35,266.03","35,268.15","34,703.01","3.09M","-1.46%"
"07/16/2018","35,267.07","35,636.90","35,652.12","35,193.46","1.67M","-1.05%"
"07/13/2018","35,641.76","35,490.73","35,819.50","35,490.73","1.67M","0.44%"
"07/12/2018","35,485.87","35,061.70","35,563.74","35,061.70","5.95M","1.21%"
"07/11/2018","35,063.07","35,313.62","35,349.89","34,975.77","2.37M","-0.96%"
"07/10/2018","35,403.20","35,683.04","35,802.31","35,275.58","2.58M","-0.77%"
"07/09/2018","35,676.82","35,776.95","36,102.20","35,626.74","1.67M","-0.28%"
"07/06/2018","35,775.73","36,399.71","36,471.45","35,775.73","1.65M","-1.54%"
"07/05/2018","36,335.09","36,486.24","36,585.96","36,188.35","1.39M","-0.72%"
"07/04/2018","36,600.25","36,199.44","36,600.25","36,106.83","2.04M","1.09%"
"07/03/2018","36,204.30","35,919.44","36,225.22","35,907.84","1.57M","0.94%"
"07/02/2018","35,867.75","36,070.70","36,117.47","35,730.89","2.18M","-0.72%"
"06/29/2018","36,127.71","35,257.64","36,149.80","35,257.64","2.18M","2.46%"
"06/28/2018","35,258.85","35,587.46","35,649.59","35,222.43","1.62M","-0.92%"
"06/27/2018","35,587.46","35,360.17","35,734.90","35,149.96","2.36M","0.67%"
"06/26/2018","35,352.03","35,058.52","35,606.01","35,021.89","1.85M","0.82%"
"06/25/2018","35,064.75","35,396.62","35,396.62","34,971.08","1.53M","-0.94%"
"06/22/2018","35,396.62","35,053.20","35,406.07","35,053.20","2.00M","0.99%"
"06/21/2018","35,049.55","35,441.73","35,748.46","35,049.55","2.94M","-0.94%"
"06/20/2018","35,383.57","34,969.23","35,777.50","34,969.23","2.27M","1.18%"
"06/19/2018","34,972.35","35,505.46","35,505.46","34,905.10","2.96M","-1.50%"
"06/18/2018","35,505.46","36,037.65","36,127.26","35,378.14","1.40M","-1.48%"
"06/15/2018","36,038.96","36,655.30","36,656.58","35,935.92","7.37M","-1.68%"
"06/14/2018","36,654.57","35,868.59","36,654.57","35,680.35","2.22M","2.19%"
"06/13/2018","35,868.59","36,348.11","36,399.31","35,867.37","1.74M","-1.32%"
"06/12/2018","36,348.11","36,606.38","36,849.81","36,311.48","2.00M","-0.71%"
"06/11/2018","36,606.38","36,828.77","36,961.33","36,487.80","1.60M","-0.36%"
"06/08/2018","36,738.31","37,407.48","37,407.48","36,700.77","2.52M","-1.77%"
"06/07/2018","37,401.25","37,156.87","37,648.91","37,151.73","2.94M","0.66%"
"06/06/2018","37,157.46","36,709.65","37,157.46","36,709.65","2.17M","1.31%"
"06/05/2018","36,677.56","37,195.26","37,312.98","36,572.64","3.78M","-1.39%"
"06/04/2018","37,194.37","35,955.01","37,194.37","35,955.01","3.63M","3.45%"
"06/01/2018","35,952.68","35,356.83","36,101.33","35,356.83","3.12M","1.69%"
"05/31/2018","35,356.83","34,910.42","35,664.22","34,892.05","9.33M","1.49%"
"05/30/2018","34,837.13","34,877.71","35,304.90","34,721.60","3.56M","-0.13%"
"05/29/2018","34,883.94","35,374.07","35,406.38","34,549.22","3.47M","-1.38%"
"05/28/2018","35,373.59","35,782.49","36,055.16","35,210.41","1.59M","-1.08%"
"05/25/2018","35,758.06","35,892.62","36,249.86","35,364.69","3.27M","-0.37%"
"05/24/2018","35,892.62","35,399.50","36,062.77","35,399.50","2.73M","1.23%"
"05/23/2018","35,456.52","36,441.49","36,494.49","35,338.02","4.56M","-2.59%"
"05/22/2018","36,400.77","36,773.26","37,022.84","36,400.77","3.05M","-1.01%"
"05/18/2018","36,770.93","37,557.05","37,815.20","36,754.84","3.28M","-2.04%"
"05/17/2018","37,538.04","37,600.29","37,898.24","37,507.45","2.83M","-0.10%"
"05/16/2018","37,574.99","37,660.67","37,948.71","37,264.49","3.87M","-0.24%"
"05/15/2018","37,663.78","38,606.13","38,637.81","37,580.06","3.94M","-2.43%"
"05/14/2018","38,602.89","37,644.49","38,661.71","37,644.49","2.87M","2.55%"
"05/11/2018","37,644.06","36,740.90","37,692.26","36,740.90","3.57M","2.46%"
"05/10/2018","36,740.21","36,588.26","37,092.48","36,588.26","3.44M","0.42%"
"05/09/2018","36,588.26","37,160.90","37,358.21","36,569.96","4.33M","-1.55%"
"05/08/2018","37,164.55","37,604.57","37,693.06","36,966.83","2.95M","-1.00%"
"05/07/2018","37,541.33","37,924.45","38,111.26","37,527.45","2.06M","-0.99%"
"05/04/2018","37,916.31","37,774.82","38,121.92","37,679.37","2.21M","0.68%"
"05/03/2018","37,660.99","38,086.73","38,240.62","37,596.66","3.54M","-0.81%"
"05/02/2018","37,969.84","38,289.64","38,729.92","37,969.84","3.34M","-0.85%"
