"Date","Price","Open","High","Low","Vol.","Change %"
"09/10/2025","15,217.50","15,132.30","15,254.30","15,108.50","121.29M","1.29%"
"09/09/2025","15,023.90","15,007.70","15,027.60","14,925.90","86.28M","0.14%"
"09/08/2025","15,002.20","14,881.60","15,013.50","14,871.70","72.16M","1.02%"
"09/05/2025","14,850.90","14,950.30","14,986.20","14,805.10","85.86M","-0.45%"
"09/04/2025","14,918.30","14,788.10","14,922.30","14,723.70","81.57M","0.87%"
"09/03/2025","14,789.40","14,731.40","14,791.40","14,663.60","79.35M","0.58%"
"09/02/2025","14,704.20","14,922.70","14,938.10","14,646.00","83.40M","-1.57%"
"09/01/2025","14,939.40","14,957.10","14,972.50","14,869.00","56.48M","0.02%"
"08/29/2025","14,935.80","15,041.30","15,054.10","14,886.00","77.50M","-0.90%"
"08/28/2025","15,071.40","15,055.60","15,095.00","14,976.20","65.87M","0.34%"
"08/27/2025","15,020.90","15,116.20","15,144.60","14,970.00","80.71M","-0.65%"
"08/26/2025","15,119.30","15,148.50","15,187.50","15,098.40","152.50M","-0.96%"
"08/25/2025","15,265.50","15,339.70","15,352.80","15,225.40","59.71M","-0.85%"
"08/22/2025","15,396.80","15,277.30","15,443.90","15,267.80","72.27M","0.61%"
"08/21/2025","15,303.80","15,292.40","15,303.80","15,170.10","97.92M","0.08%"
"08/20/2025","15,292.10","15,252.30","15,308.30","15,243.50","69.71M","-0.08%"
"08/19/2025","15,303.80","15,261.80","15,357.60","15,245.80","87.97M","0.34%"
"08/18/2025","15,251.70","15,270.20","15,285.80","15,158.70","70.22M","-0.17%"
"08/15/2025","15,277.20","15,310.90","15,337.00","15,216.00","80.48M","0.47%"
"08/14/2025","15,206.40","15,055.20","15,208.70","15,051.30","89.21M","1.24%"
"08/13/2025","15,019.90","14,902.10","15,033.90","14,897.50","87.08M","1.08%"
"08/12/2025","14,859.00","14,903.00","14,948.50","14,843.00","102.25M","0.02%"
"08/11/2025","14,855.90","14,865.50","14,881.60","14,730.50","83.42M","0.21%"
"08/08/2025","14,824.90","14,717.50","14,855.60","14,703.80","95.13M","0.91%"
"08/07/2025","14,690.90","14,589.50","14,690.90","14,586.50","102.04M","1.06%"
"08/06/2025","14,536.60","14,460.30","14,536.60","14,398.30","95.48M","0.90%"
"08/05/2025","14,407.50","14,438.50","14,450.30","14,275.70","88.50M","0.15%"
"08/04/2025","14,386.10","14,179.60","14,386.10","14,165.00","88.45M","1.84%"
"08/01/2025","14,126.70","14,324.90","14,339.20","14,063.40","147.77M","-1.88%"
"07/31/2025","14,397.00","14,454.70","14,598.30","14,389.50","163.38M","0.11%"
"07/30/2025","14,380.60","14,304.40","14,396.70","14,197.30","134.91M","0.23%"
"07/29/2025","14,347.70","14,228.40","14,389.50","14,211.20","129.15M","0.90%"
"07/28/2025","14,220.20","14,368.70","14,404.80","14,201.80","145.60M","-0.12%"
"07/25/2025","14,237.30","14,243.70","14,255.90","14,158.90","85.92M","-0.13%"
"07/24/2025","14,256.50","14,198.30","14,328.70","14,188.30","146.52M","1.34%"
"07/23/2025","14,067.90","14,113.60","14,227.00","14,039.90","138.21M","0.19%"
"07/22/2025","14,041.50","13,993.80","14,049.30","13,950.00","86.53M","0.07%"
"07/21/2025","14,031.50","13,990.80","14,031.50","13,938.50","81.56M","0.30%"
"07/18/2025","13,989.00","14,040.40","14,063.10","13,964.20","94.01M","-0.04%"
"07/17/2025","13,994.50","13,946.00","14,004.40","13,931.10","86.51M","0.78%"
"07/16/2025","13,885.70","13,870.20","13,984.80","13,866.10","97.09M","0.08%"
"07/15/2025","13,874.70","14,059.50","14,084.30","13,855.50","87.36M","-1.15%"
"07/14/2025","14,036.00","13,892.50","14,040.80","13,887.60","86.33M","0.19%"
"07/11/2025","14,009.20","14,083.70","14,111.30","13,973.60","95.69M","-0.94%"
"07/10/2025","14,141.60","14,266.60","14,273.10","14,126.50","110.94M","-0.79%"
"07/09/2025","14,254.40","14,117.00","14,254.40","14,112.50","123.33M","1.24%"
"07/08/2025","14,079.50","14,098.30","14,119.20","14,045.30","120.47M","0.03%"
"07/07/2025","14,074.80","13,959.50","14,074.80","13,933.70","100.28M","0.73%"
"07/04/2025","13,973.00","14,088.80","14,121.50","13,916.90","83.27M","-1.48%"
"07/03/2025","14,182.90","14,068.50","14,182.90","14,015.40","104.28M","0.98%"
"07/02/2025","14,044.60","14,042.40","14,104.40","13,988.10","132.18M","0.41%"
"07/01/2025","13,987.40","14,007.80","14,042.90","13,947.50","97.95M","-0.03%"
"06/30/2025","13,991.90","14,025.60","14,029.10","13,894.40","110.47M","0.16%"
"06/27/2025","13,969.00","13,868.40","13,969.00","13,856.80","100.09M","1.11%"
"06/26/2025","13,815.50","13,847.20","13,892.50","13,789.10","93.45M","0.03%"
"06/25/2025","13,811.80","14,054.60","14,057.70","13,810.80","107.09M","-1.59%"
"06/24/2025","14,035.10","14,032.30","14,086.10","13,963.60","143.21M","1.41%"
"06/23/2025","13,839.40","13,763.70","13,881.20","13,737.20","101.05M","-0.08%"
"06/20/2025","13,850.30","13,754.40","13,925.00","13,753.50","286.49M","0.77%"
"06/19/2025","13,744.90","13,862.40","13,896.60","13,744.10","82.22M","-1.28%"
"06/18/2025","13,923.20","13,904.60","13,968.30","13,846.90","94.90M","0.08%"
"06/17/2025","13,911.70","13,989.00","14,000.40","13,864.00","112.46M","-1.41%"
"06/16/2025","14,110.80","13,927.30","14,132.30","13,925.20","140.85M","1.44%"
"06/13/2025","13,910.60","13,915.90","13,925.00","13,829.50","129.99M","-1.27%"
"06/12/2025","14,088.90","14,062.60","14,134.30","13,957.90","102.18M","-0.32%"
"06/11/2025","14,134.10","14,157.30","14,186.00","14,078.50","98.42M","-0.61%"
"06/10/2025","14,221.10","14,249.00","14,297.00","14,221.10","100.38M","-0.21%"
"06/09/2025","14,251.30","14,231.20","14,292.30","14,206.30","75.59M","0.03%"
"06/06/2025","14,247.60","14,193.70","14,286.10","14,179.10","78.32M","0.31%"
"06/05/2025","14,203.70","14,082.30","14,204.90","14,038.30","98.90M","0.73%"
"06/04/2025","14,101.30","14,175.80","14,185.20","14,036.40","101.95M","-0.19%"
"06/03/2025","14,128.40","14,239.60","14,249.20","14,080.50","104.04M","-0.52%"
"06/02/2025","14,202.80","14,105.90","14,234.40","14,099.60","89.79M","0.36%"
"05/30/2025","14,152.20","14,129.20","14,214.60","14,099.90","449.12M","0.25%"
"05/29/2025","14,116.60","14,185.10","14,187.50","14,088.90","83.48M","0.11%"
"05/28/2025","14,100.60","14,208.00","14,262.50","14,094.80","107.70M","-0.98%"
"05/27/2025","14,239.90","14,198.30","14,299.10","14,164.40","115.08M","0.13%"
"05/26/2025","14,221.60","14,259.40","14,275.30","14,199.40","87.07M","0.83%"
"05/23/2025","14,104.10","14,288.00","14,341.80","13,851.60","173.06M","-1.18%"
"05/22/2025","14,272.50","14,228.40","14,272.50","14,157.50","106.12M","-0.25%"
"05/21/2025","14,307.60","14,279.50","14,370.80","14,253.30","114.28M","-0.11%"
"05/20/2025","14,323.40","14,153.10","14,348.10","14,140.40","140.96M","1.59%"
"05/19/2025","14,099.00","14,074.00","14,099.50","14,003.20","104.24M","0.25%"
"05/16/2025","14,064.50","13,981.70","14,064.50","13,953.70","122.34M","0.96%"
"05/15/2025","13,930.20","13,806.90","13,930.20","13,785.80","111.20M","0.65%"
"05/14/2025","13,840.20","13,777.00","13,846.70","13,754.60","158.38M","0.52%"
"05/13/2025","13,769.10","13,664.30","13,800.70","13,650.60","118.48M","0.83%"
"05/12/2025","13,655.30","13,653.60","13,740.20","13,558.10","144.19M","0.75%"
"05/09/2025","13,554.10","13,505.40","13,586.00","13,471.30","127.55M","0.48%"
"05/08/2025","13,488.90","13,493.90","13,507.00","13,428.90","136.31M","0.06%"
"05/07/2025","13,480.40","13,510.50","13,531.90","13,423.50","118.46M","-0.37%"
"05/06/2025","13,530.20","13,551.20","13,579.60","13,408.00","111.70M","0.09%"
"05/05/2025","13,518.00","13,473.50","13,521.10","13,462.10","85.37M","0.53%"
"05/02/2025","13,446.70","13,415.10","13,446.70","13,316.00","141.23M","1.20%"
"04/30/2025","13,287.80","13,368.40","13,379.10","13,074.80","200.80M","-0.59%"
"04/29/2025","13,366.90","13,471.00","13,490.80","13,292.00","116.56M","-0.66%"
"04/28/2025","13,456.10","13,415.90","13,472.00","13,377.70","117.16M","0.75%"
"04/25/2025","13,355.30","13,284.60","13,375.90","13,254.90","115.01M","1.33%"
"04/24/2025","13,179.70","13,168.30","13,241.40","13,110.20","104.44M","-0.22%"
"04/23/2025","13,208.30","13,170.10","13,215.80","13,099.00","163.12M","1.52%"
"04/22/2025","13,010.60","12,830.30","13,010.60","12,812.00","109.91M","0.72%"
"04/18/2025","12,918.00","12,934.00","12,965.70","12,852.00","118.97M","0.00%"
"04/17/2025","12,918.00","12,934.00","12,965.70","12,852.00","118.97M","-0.19%"
"04/16/2025","12,942.10","12,848.50","12,942.10","12,756.10","127.31M","0.49%"
"04/15/2025","12,879.30","12,652.40","12,881.10","12,626.60","124.67M","2.14%"
"04/14/2025","12,609.80","12,540.60","12,633.80","12,419.50","120.62M","2.64%"
"04/11/2025","12,286.00","12,364.20","12,419.00","12,157.40","135.19M","-0.18%"
"04/10/2025","12,307.60","12,785.90","12,843.10","12,307.60","277.11M","4.32%"
"04/09/2025","11,797.60","11,752.90","11,924.70","11,612.70","221.64M","-2.22%"
"04/08/2025","12,065.60","11,920.70","12,203.10","11,699.40","232.20M","2.37%"
"04/07/2025","11,785.80","12,091.30","12,322.80","11,583.00","423.01M","-5.12%"
"04/04/2025","12,422.00","13,084.00","13,091.60","12,236.40","371.36M","-5.83%"
"04/03/2025","13,191.20","13,141.30","13,281.30","13,107.40","209.80M","-1.19%"
"04/02/2025","13,350.20","13,268.20","13,350.20","13,234.90","107.76M","0.40%"
"04/01/2025","13,297.00","13,191.60","13,330.90","13,155.30","123.05M","1.23%"
"03/31/2025","13,135.40","13,224.60","13,249.80","13,051.80","167.06M","-1.31%"
"03/28/2025","13,309.30","13,363.40","13,440.90","13,258.20","121.57M","-0.84%"
"03/27/2025","13,422.60","13,328.30","13,463.40","13,270.80","107.01M","-0.07%"
"03/26/2025","13,432.20","13,484.90","13,505.90","13,414.30","109.26M","-0.39%"
"03/25/2025","13,484.30","13,368.80","13,515.10","13,363.50","111.20M","1.21%"
"03/24/2025","13,323.30","13,429.60","13,478.80","13,303.30","105.61M","-0.20%"
"03/21/2025","13,350.20","13,257.80","13,358.60","13,213.00","327.77M","0.33%"
"03/20/2025","13,306.30","13,407.50","13,464.70","13,232.90","131.94M","-0.76%"
"03/19/2025","13,408.10","13,271.20","13,427.90","13,248.10","118.52M","0.40%"
"03/18/2025","13,354.70","13,178.50","13,354.70","13,153.60","159.89M","1.58%"
"03/17/2025","13,147.20","13,009.60","13,147.20","12,974.20","112.26M","1.09%"
"03/14/2025","13,005.20","12,809.30","13,007.40","12,788.00","127.74M","1.43%"
"03/13/2025","12,821.30","12,743.10","12,894.90","12,729.00","112.71M","0.14%"
"03/12/2025","12,804.00","12,944.80","12,964.30","12,708.20","139.43M","-0.57%"
"03/11/2025","12,877.30","13,070.10","13,138.00","12,840.90","173.67M","-1.57%"
"03/10/2025","13,082.70","13,262.40","13,291.30","13,050.40","164.74M","-1.32%"
"03/07/2025","13,257.10","13,142.90","13,291.30","13,114.70","134.51M","0.17%"
"03/06/2025","13,234.20","13,274.00","13,319.60","13,099.90","176.62M","0.15%"
"03/05/2025","13,214.00","13,230.20","13,348.20","13,206.40","177.35M","1.40%"
"03/04/2025","13,031.70","13,248.20","13,282.00","12,997.10","195.20M","-2.55%"
"03/03/2025","13,373.10","13,349.30","13,446.40","13,218.70","153.78M","0.19%"
"02/28/2025","13,347.30","13,240.20","13,347.30","13,215.70","251.58M","0.58%"
"02/27/2025","13,270.60","13,221.40","13,316.70","13,178.00","159.41M","-0.46%"
"02/26/2025","13,332.00","13,130.80","13,339.70","13,126.90","125.56M","1.64%"
"02/25/2025","13,116.80","12,965.10","13,219.40","12,960.80","150.76M","0.80%"
"02/24/2025","13,012.90","12,970.60","13,052.00","12,927.20","120.80M","0.47%"
"02/21/2025","12,952.00","12,952.10","12,987.90","12,894.60","125.14M","-0.12%"
"02/20/2025","12,967.10","12,927.90","13,026.30","12,918.50","127.11M","0.29%"
"02/19/2025","12,929.40","13,103.70","13,157.30","12,914.20","131.03M","-1.63%"
"02/18/2025","13,143.90","13,026.60","13,158.60","13,014.90","127.41M","0.98%"
"02/17/2025","13,016.90","12,942.20","13,033.70","12,942.00","98.46M","0.47%"
"02/14/2025","12,956.00","12,909.50","12,984.60","12,878.90","123.29M","0.15%"
"02/13/2025","12,936.30","12,964.20","12,974.90","12,882.40","123.54M","0.19%"
"02/12/2025","12,911.50","12,816.70","12,919.90","12,810.10","152.20M","1.07%"
"02/11/2025","12,774.80","12,696.10","12,778.30","12,680.90","132.44M","0.52%"
"02/10/2025","12,708.80","12,681.20","12,739.30","12,664.60","104.17M","0.16%"
"02/07/2025","12,688.90","12,740.90","12,775.60","12,672.60","129.94M","-0.33%"
"02/06/2025","12,731.00","12,576.50","12,743.70","12,574.30","182.98M","1.55%"
"02/05/2025","12,536.70","12,422.00","12,536.70","12,420.30","189.28M","1.32%"
"02/04/2025","12,372.80","12,214.20","12,388.50","12,173.90","121.12M","1.37%"
"02/03/2025","12,205.80","12,114.20","12,264.80","12,101.30","147.69M","-1.32%"
"01/31/2025","12,368.90","12,450.50","12,465.60","12,357.80","107.14M","-0.41%"
"01/30/2025","12,419.60","12,330.20","12,424.40","12,326.20","122.51M","1.08%"
"01/29/2025","12,286.50","12,200.30","12,290.90","12,197.30","123.73M","1.09%"
"01/28/2025","12,154.20","11,983.50","12,183.00","11,975.00","102.21M","1.31%"
"01/27/2025","11,997.10","11,887.50","12,032.90","11,882.30","105.75M","0.12%"
"01/24/2025","11,982.60","12,040.20","12,050.30","11,933.30","105.56M","-0.07%"
"01/23/2025","11,991.50","11,873.80","12,001.30","11,860.60","121.48M","0.92%"
"01/22/2025","11,882.70","11,932.90","11,963.70","11,843.60","119.10M","-0.37%"
"01/21/2025","11,927.40","11,884.70","11,934.30","11,851.30","98.75M","-0.14%"
"01/20/2025","11,943.60","11,921.10","11,991.50","11,905.30","135.78M","0.23%"
"01/17/2025","11,916.30","11,883.10","11,940.80","11,873.50","120.72M","0.64%"
"01/16/2025","11,840.60","11,971.70","11,973.30","11,801.20","118.29M","-0.49%"
"01/15/2025","11,898.50","11,788.80","11,923.50","11,750.90","124.47M","1.25%"
"01/14/2025","11,752.10","11,746.00","11,797.20","11,721.50","120.30M","0.55%"
"01/13/2025","11,688.20","11,662.50","11,707.50","11,637.00","109.07M","-0.28%"
"01/10/2025","11,720.90","11,862.50","11,877.20","11,703.80","133.30M","-1.50%"
"01/09/2025","11,899.30","11,756.20","11,904.20","11,753.80","97.93M","0.86%"
"01/08/2025","11,798.10","11,799.90","11,871.70","11,709.40","123.03M","-0.12%"
"01/07/2025","11,811.90","11,797.10","11,866.60","11,724.60","115.31M","0.03%"
"01/06/2025","11,808.20","11,693.00","11,808.20","11,613.70","108.99M","1.34%"
"01/03/2025","11,651.60","11,682.90","11,701.80","11,635.50","71.18M","-0.22%"
"01/02/2025","11,676.90","11,610.90","11,676.90","11,456.20","105.38M","0.71%"
"12/31/2024","11,595.00","11,530.00","11,613.40","11,525.40","47.63M","0.50%"
"12/30/2024","11,536.80","11,478.40","11,600.40","11,470.80","85.85M","0.05%"
"12/27/2024","11,531.60","11,453.00","11,531.60","11,421.90","78.83M","0.50%"
"12/25/2024","11,473.90","11,470.00","11,485.70","11,446.20","30.48M","0.00%"
"12/24/2024","11,473.90","11,470.00","11,485.70","11,446.20","30.48M","0.33%"
"12/23/2024","11,435.70","11,462.40","11,474.90","11,399.10","74.79M","-0.28%"
"12/20/2024","11,467.30","11,373.70","11,489.20","11,310.50","246.52M","0.24%"
"12/19/2024","11,439.90","11,423.00","11,481.40","11,401.70","138.52M","-1.53%"
"12/18/2024","11,617.90","11,599.40","11,669.60","11,558.70","101.93M","0.26%"
"12/17/2024","11,588.10","11,712.60","11,738.50","11,588.10","138.71M","-1.62%"
"12/16/2024","11,778.60","11,733.80","11,794.20","11,721.40","104.56M","0.23%"
"12/13/2024","11,752.10","11,768.10","11,857.60","11,744.30","95.01M","-0.11%"
"12/12/2024","11,764.80","11,778.10","11,819.30","11,741.80","122.24M","-0.21%"
"12/11/2024","11,789.30","11,944.90","11,950.60","11,771.90","106.11M","-1.47%"
"12/10/2024","11,965.50","11,981.80","12,021.90","11,965.50","92.53M","-0.38%"
"12/09/2024","12,011.50","12,091.40","12,114.70","11,999.40","88.30M","-0.50%"
"12/06/2024","12,072.00","12,106.40","12,153.60","12,059.00","83.93M","-0.39%"
"12/05/2024","12,118.70","11,939.20","12,128.80","11,939.10","143.78M","1.57%"
"12/04/2024","11,931.60","11,890.30","11,975.90","11,890.10","99.57M","0.49%"
"12/03/2024","11,873.60","11,743.90","11,889.20","11,742.40","98.39M","1.18%"
"12/02/2024","11,735.30","11,581.40","11,785.00","11,577.80","92.36M","0.81%"
"11/29/2024","11,641.30","11,563.40","11,657.10","11,531.00","109.06M","0.26%"
"11/28/2024","11,610.80","11,615.70","11,656.90","11,600.70","79.73M","0.27%"
"11/27/2024","11,579.50","11,596.00","11,605.00","11,486.10","109.15M","-0.33%"
"11/26/2024","11,617.90","11,619.80","11,662.70","11,575.00","106.15M","-0.80%"
"11/25/2024","11,711.80","11,732.70","11,767.60","11,679.60","251.67M","0.47%"
"11/22/2024","11,656.60","11,633.70","11,674.00","11,520.90","158.60M","0.39%"
"11/21/2024","11,611.70","11,592.90","11,631.70","11,513.80","100.85M","0.19%"
"11/20/2024","11,589.50","11,643.30","11,720.70","11,548.60","105.32M","0.01%"
"11/19/2024","11,588.40","11,672.60","11,677.00","11,428.00","135.96M","-0.74%"
"11/18/2024","11,674.80","11,640.80","11,674.80","11,591.80","94.91M","0.33%"
"11/15/2024","11,635.90","11,478.80","11,664.60","11,472.00","125.50M","0.97%"
"11/14/2024","11,524.30","11,403.50","11,536.20","11,369.00","103.80M","1.29%"
"11/13/2024","11,377.10","11,361.20","11,442.40","11,295.00","107.40M","-0.05%"
"11/12/2024","11,382.60","11,475.40","11,550.60","11,378.90","119.02M","-1.85%"
"11/11/2024","11,597.30","11,644.00","11,667.70","11,593.00","98.36M","0.40%"
"11/08/2024","11,551.60","11,552.30","11,617.50","11,515.60","162.90M","-0.16%"
"11/07/2024","11,570.10","11,537.30","11,623.00","11,512.60","162.86M","0.65%"
"11/06/2024","11,495.30","11,779.40","11,794.70","11,461.20","215.40M","-2.90%"
"11/05/2024","11,839.20","11,779.50","11,847.40","11,769.70","106.57M","0.29%"
"11/04/2024","11,805.10","11,823.20","11,892.10","11,805.10","118.54M","-0.32%"
"11/01/2024","11,843.00","11,671.90","11,851.00","11,670.60","116.08M","1.46%"
"10/31/2024","11,672.60","11,640.30","11,717.30","11,615.40","152.93M","-0.36%"
"10/30/2024","11,715.00","11,748.50","11,754.50","11,634.10","125.77M","-0.68%"
"10/29/2024","11,795.30","11,959.00","11,962.50","11,786.50","131.02M","-0.91%"
"10/28/2024","11,904.00","11,863.90","11,918.50","11,817.20","90.06M","0.77%"
"10/25/2024","11,812.50","11,831.50","11,870.00","11,782.20","86.78M","-0.23%"
"10/24/2024","11,839.80","11,859.80","11,925.40","11,839.20","86.01M","-0.21%"
"10/23/2024","11,865.20","11,834.50","11,887.10","11,808.10","85.37M","0.27%"
"10/22/2024","11,832.70","11,836.00","11,840.20","11,682.30","94.83M","-0.07%"
"10/21/2024","11,841.10","11,887.90","11,932.10","11,826.60","84.30M","-0.71%"
"10/18/2024","11,925.20","11,871.90","11,934.90","11,821.60","135.86M","0.17%"
"10/17/2024","11,904.50","11,999.30","12,037.90","11,904.50","95.91M","-0.77%"
"10/16/2024","11,996.70","11,906.50","12,024.10","11,897.50","106.35M","0.56%"
"10/15/2024","11,930.20","11,884.40","11,962.20","11,864.00","113.97M","0.67%"
"10/14/2024","11,850.90","11,714.40","11,850.90","11,712.10","76.11M","1.12%"
"10/11/2024","11,720.00","11,647.60","11,729.30","11,636.70","73.63M","0.54%"
"10/10/2024","11,656.70","11,731.40","11,769.60","11,589.00","93.71M","-0.72%"
"10/09/2024","11,741.50","11,729.80","11,745.50","11,670.50","70.81M","0.06%"
"10/08/2024","11,734.70","11,637.90","11,734.70","11,606.00","90.59M","0.15%"
"10/07/2024","11,717.50","11,707.60","11,781.20","11,655.40","111.40M","0.50%"
"10/04/2024","11,659.20","11,615.20","11,668.40","11,594.40","131.35M","0.35%"
"10/03/2024","11,618.00","11,591.70","11,664.30","11,563.80","112.48M","0.07%"
"10/02/2024","11,609.80","11,656.50","11,675.50","11,570.40","133.89M","-0.55%"
"10/01/2024","11,673.50","11,891.90","11,897.60","11,625.80","177.88M","-1.72%"
"09/30/2024","11,877.30","11,929.00","11,971.80","11,876.00","128.53M","-0.76%"
"09/27/2024","11,967.90","11,933.30","12,004.60","11,933.00","129.70M","0.12%"
"09/26/2024","11,953.20","11,879.00","11,975.80","11,875.50","125.01M","1.36%"
"09/25/2024","11,792.60","11,777.40","11,856.90","11,766.30","81.76M","-0.38%"
"09/24/2024","11,837.00","11,851.00","11,867.00","11,759.50","86.97M","0.33%"
"09/23/2024","11,797.90","11,761.00","11,836.30","11,721.00","97.74M","0.38%"
"09/20/2024","11,753.30","11,751.60","11,826.70","11,747.90","307.52M","-0.21%"
"09/19/2024","11,778.10","11,799.60","11,808.20","11,710.00","129.91M","0.80%"
"09/18/2024","11,684.70","11,699.20","11,720.20","11,664.30","96.28M","-0.16%"
"09/17/2024","11,703.40","11,621.90","11,753.90","11,620.70","124.05M","1.06%"
"09/16/2024","11,581.00","11,518.20","11,592.50","11,510.00","81.42M","0.35%"
"09/13/2024","11,540.20","11,429.50","11,569.10","11,418.90","109.31M","1.23%"
"09/12/2024","11,400.20","11,397.30","11,445.90","11,336.90","101.21M","1.08%"
"09/11/2024","11,278.90","11,249.10","11,334.90","11,221.70","97.78M","0.67%"
"09/10/2024","11,203.50","11,264.20","11,369.00","11,177.00","95.94M","-0.61%"
"09/09/2024","11,272.80","11,222.10","11,295.00","11,214.50","76.64M","0.89%"
"09/06/2024","11,173.00","11,238.40","11,329.90","11,157.20","108.70M","-0.89%"
"09/05/2024","11,273.50","11,166.80","11,317.30","11,152.20","96.55M","0.53%"
"09/04/2024","11,213.90","11,149.30","11,238.30","11,138.80","110.56M","-0.58%"
"09/03/2024","11,279.20","11,401.10","11,429.40","11,257.50","100.57M","-1.02%"
"09/02/2024","11,395.30","11,395.30","11,422.40","11,337.50","71.11M","-0.06%"
"08/30/2024","11,401.90","11,372.70","11,441.80","11,371.60","199.32M","0.38%"
"08/29/2024","11,358.60","11,334.40","11,398.80","11,326.40","77.35M","0.23%"
"08/28/2024","11,332.00","11,351.20","11,375.50","11,308.10","78.99M","0.05%"
"08/27/2024","11,326.90","11,272.00","11,328.10","11,266.70","96.01M","0.55%"
"08/26/2024","11,265.50","11,261.20","11,301.90","11,239.60","60.32M","-0.11%"
"08/23/2024","11,278.10","11,183.00","11,285.20","11,178.70","76.13M","1.09%"
"08/22/2024","11,156.30","11,110.40","11,207.50","11,107.40","73.24M","0.37%"
"08/21/2024","11,114.90","11,080.80","11,127.20","11,066.30","66.68M","0.24%"
"08/20/2024","11,087.80","11,130.50","11,151.90","11,056.50","68.43M","-0.13%"
"08/19/2024","11,102.50","10,968.80","11,112.40","10,966.90","76.90M","1.40%"
"08/16/2024","10,949.70","10,904.00","10,961.60","10,891.70","68.79M","0.59%"
"08/15/2024","10,885.60","10,786.20","10,889.00","10,744.60","77.13M","1.23%"
"08/14/2024","10,753.00","10,768.80","10,778.00","10,720.00","56.77M","0.27%"
"08/13/2024","10,723.80","10,680.50","10,730.70","10,645.70","67.60M","0.73%"
"08/12/2024","10,646.20","10,681.10","10,714.40","10,611.40","61.52M","0.07%"
"08/09/2024","10,638.50","10,600.50","10,687.70","10,571.40","63.17M","0.76%"
"08/08/2024","10,558.00","10,521.30","10,577.30","10,445.70","78.72M","-0.39%"
"08/07/2024","10,599.00","10,481.00","10,632.60","10,413.70","126.39M","2.01%"
"08/06/2024","10,390.50","10,449.90","10,488.60","10,308.90","133.07M","-0.32%"
"08/05/2024","10,423.40","10,407.60","10,479.50","10,298.70","206.60M","-2.34%"
