"Date","Price","Open","High","Low","Vol.","Change %"
"07/06/2021","878.55","876.07","878.90","870.51","40.89M","0.18%"
"07/05/2021","876.96","885.42","886.11","875.43","13.91M","-1.09%"
"07/02/2021","886.66","889.38","892.87","884.51","20.47M","-0.17%"
"07/01/2021","888.13","889.01","891.86","887.48","25.30M","0.37%"
"06/30/2021","884.89","894.20","895.44","883.96","35.79M","-0.97%"
"06/29/2021","893.60","901.97","904.13","891.76","24.35M","-1.08%"
"06/28/2021","903.34","910.43","910.78","901.75","16.09M","-0.49%"
"06/25/2021","907.76","909.21","909.30","903.36","18.81M","-0.23%"
"06/24/2021","909.84","909.66","912.78","908.01","23.97M","-0.05%"
"06/23/2021","910.34","909.30","914.87","909.30","18.15M","0.25%"
"06/22/2021","908.10","906.04","912.03","905.19","30.98M","0.28%"
"06/18/2021","905.55","914.69","915.84","905.49","35.71M","-1.01%"
"06/17/2021","914.77","912.76","916.43","909.45","46.16M","0.35%"
"06/16/2021","911.60","920.05","920.05","911.02","24.07M","-0.92%"
"06/15/2021","920.03","926.31","927.56","918.71","26.26M","-0.78%"
"06/14/2021","927.29","927.23","928.29","922.30","27.89M","0.16%"
"06/11/2021","925.83","924.31","926.32","923.62","40.24M","0.17%"
"06/10/2021","924.30","911.32","924.54","911.32","45.04M","1.20%"
"06/09/2021","913.34","912.40","915.08","910.16","38.73M","-0.02%"
"06/08/2021","913.48","900.73","913.78","900.73","27.71M","1.27%"
"06/07/2021","902.02","901.87","907.05","901.17","21.77M","0.05%"
"06/04/2021","901.60","895.84","903.15","894.14","30.76M","0.74%"
"06/03/2021","894.94","897.66","899.85","892.51","20.18M","-0.62%"
"06/02/2021","900.49","894.66","902.26","894.66","50.30M","0.71%"
"06/01/2021","894.13","897.48","898.65","890.94","41.47M","-0.08%"
"05/31/2021","894.85","889.93","894.90","889.93","20.20M","0.82%"
"05/28/2021","887.60","885.51","892.50","885.51","51.15M","0.48%"
"05/27/2021","883.39","874.24","887.91","873.00","263.32M","1.12%"
"05/26/2021","873.61","871.70","878.44","869.81","40.50M","0.63%"
"05/25/2021","868.11","881.39","883.17","868.02","50.88M","-1.38%"
"05/24/2021","880.26","869.19","881.01","869.19","73.15M","1.46%"
"05/21/2021","867.56","891.67","892.69","852.54","152.08M","-2.35%"
"05/20/2021","888.41","881.82","890.35","874.92","42.93M","0.84%"
"05/19/2021","881.04","894.96","896.01","879.15","39.49M","-2.18%"
"05/18/2021","900.65","906.82","910.28","900.65","32.11M","-0.31%"
"05/17/2021","903.48","907.75","914.23","902.73","46.28M","-0.40%"
"05/14/2021","907.08","903.44","907.42","897.86","52.91M","0.85%"
"05/13/2021","899.42","884.79","903.67","880.03","43.75M","0.53%"
"05/12/2021","894.70","896.09","901.88","890.76","49.40M","-0.15%"
"05/11/2021","896.04","896.39","896.39","886.58","45.24M","-1.11%"
"05/10/2021","906.07","901.25","912.68","900.89","47.56M","1.01%"
"05/07/2021","897.01","910.11","911.67","891.85","133.19M","-1.45%"
"05/06/2021","910.21","911.09","917.30","908.14","48.33M","-0.13%"
"05/05/2021","911.42","913.76","914.71","908.44","32.42M","0.12%"
"04/29/2021","910.37","912.53","919.05","910.37","29.95M","0.00%"
"04/28/2021","910.37","904.36","910.71","897.35","29.72M","0.77%"
"04/27/2021","903.44","914.62","918.95","903.44","32.23M","-1.06%"
"04/26/2021","913.12","906.61","919.21","906.61","38.84M","1.51%"
"04/23/2021","899.58","894.76","899.58","890.89","37.94M","0.65%"
"04/22/2021","893.76","878.43","896.82","878.43","43.93M","2.09%"
"04/21/2021","875.44","876.74","881.05","870.39","37.35M","-0.15%"
"04/20/2021","876.76","874.29","883.09","869.50","39.60M","0.11%"
"04/19/2021","875.76","895.36","896.29","873.34","35.19M","-2.54%"
"04/16/2021","898.63","904.10","907.74","897.47","30.15M","-0.74%"
"04/15/2021","905.31","904.04","907.05","902.52","48.45M","0.36%"
"04/14/2021","902.04","899.58","902.90","895.13","47.75M","0.24%"
"04/13/2021","899.90","900.15","903.22","894.73","44.03M","0.26%"
"04/12/2021","897.55","894.26","903.45","893.62","53.50M","0.66%"
"04/09/2021","891.69","883.18","891.69","882.73","43.39M","0.78%"
"04/08/2021","884.77","881.44","886.15","880.98","49.39M","0.37%"
"04/07/2021","881.49","879.00","884.50","875.91","62.46M","0.51%"
"04/06/2021","877.04","879.07","885.92","876.26","56.72M","0.21%"
"04/01/2021","875.22","866.89","876.60","866.89","40.05M","1.18%"
"03/31/2021","865.05","873.23","874.55","863.44","34.59M","-0.98%"
"03/30/2021","873.62","865.80","873.62","862.05","40.04M","1.25%"
"03/29/2021","862.83","855.48","870.06","855.48","39.94M","1.29%"
"03/26/2021","851.82","840.30","853.63","840.10","40.89M","1.76%"
"03/24/2021","837.09","830.59","838.61","829.33","38.94M","0.63%"
"03/23/2021","831.86","831.22","836.65","823.73","79.72M","-0.02%"
"03/22/2021","832.06","829.69","835.65","826.87","60.44M","-0.12%"
"03/19/2021","833.07","842.05","842.05","830.78","112.18M","-1.36%"
"03/18/2021","844.56","860.11","862.36","840.18","80.86M","-1.47%"
"03/17/2021","857.19","860.72","861.29","855.98","33.29M","-0.36%"
"03/16/2021","860.26","855.32","860.72","851.95","49.09M","1.23%"
"03/12/2021","849.81","849.41","850.98","843.43","38.98M","-0.03%"
"03/11/2021","850.07","844.46","850.58","843.40","38.61M","1.06%"
"03/10/2021","841.12","838.97","843.33","833.29","31.62M","0.42%"
"03/09/2021","837.61","829.18","840.74","828.73","26.06M","1.28%"
"03/08/2021","827.06","825.79","833.00","824.67","22.97M","0.25%"
"03/05/2021","825.02","814.22","825.23","811.85","31.60M","0.95%"
"03/04/2021","817.24","812.80","819.36","809.26","27.80M","0.26%"
"03/03/2021","815.10","819.17","827.68","815.03","47.55M","-0.24%"
"03/02/2021","817.03","803.70","818.07","801.77","43.61M","1.80%"
"03/01/2021","802.60","795.99","810.64","795.99","33.88M","1.29%"
"02/26/2021","792.38","777.88","792.71","777.57","37.34M","0.63%"
"02/25/2021","787.43","778.99","788.07","778.97","27.52M","1.63%"
"02/24/2021","774.80","774.91","786.14","773.66","21.69M","0.17%"
"02/23/2021","773.52","784.98","788.94","772.40","25.72M","-1.08%"
"02/22/2021","781.99","779.24","788.75","775.35","19.96M","0.07%"
"02/19/2021","781.42","782.94","790.00","781.11","21.51M","-0.10%"
"02/18/2021","782.23","790.22","795.07","782.23","25.01M","-0.83%"
"02/17/2021","788.75","792.00","796.58","785.31","26.20M","-0.90%"
"02/16/2021","795.91","799.16","803.94","794.48","21.79M","-0.06%"
"02/15/2021","796.38","779.04","797.23","779.04","30.93M","2.61%"
"02/12/2021","776.09","773.97","778.77","772.86","19.91M","0.22%"
"02/11/2021","774.38","762.97","779.40","762.97","31.09M","1.51%"
"02/10/2021","762.83","756.51","766.51","753.97","29.47M","0.79%"
"02/09/2021","756.88","776.37","776.37","756.88","25.74M","-2.72%"
"02/08/2021","778.01","767.91","781.05","767.91","21.56M","1.75%"
"02/05/2021","764.60","762.61","770.58","762.05","19.15M","0.50%"
"02/04/2021","760.78","763.73","766.23","756.90","12.64M","-0.46%"
"02/03/2021","764.33","765.79","767.75","759.05","22.43M","0.49%"
"02/02/2021","760.59","753.42","769.91","753.42","26.94M","1.45%"
"02/01/2021","749.73","749.50","755.53","744.48","17.87M","0.04%"
"01/29/2021","749.46","749.36","757.65","742.24","29.29M","-0.64%"
"01/28/2021","754.25","738.55","756.01","726.02","61.71M","1.45%"
"01/27/2021","743.49","762.54","769.59","740.61","41.82M","-2.77%"
"01/26/2021","764.70","762.73","772.57","761.70","23.48M","0.34%"
"01/25/2021","762.13","779.22","779.85","755.61","41.13M","-2.16%"
"01/22/2021","778.98","792.72","792.72","774.24","31.92M","-2.23%"
"01/21/2021","796.77","805.27","808.84","795.99","23.88M","-0.50%"
"01/20/2021","800.76","802.08","806.74","796.12","24.54M","0.10%"
"01/19/2021","799.97","790.52","803.97","790.52","25.73M","1.55%"
"01/18/2021","787.76","790.96","794.58","787.25","14.20M","-0.30%"
"01/15/2021","790.14","790.34","792.54","784.37","28.76M","-0.49%"
"01/14/2021","794.03","804.06","811.15","794.03","26.58M","-1.02%"
"01/13/2021","802.19","798.37","806.73","794.97","24.27M","0.69%"
"01/12/2021","796.73","800.87","806.89","794.52","26.74M","-0.48%"
"01/11/2021","800.56","817.84","817.84","798.55","37.39M","-2.28%"
"01/08/2021","819.27","822.47","826.60","812.81","50.26M","-0.09%"
"01/07/2021","820.03","816.47","827.19","816.47","46.13M","0.79%"
"01/05/2021","813.62","815.03","817.70","807.02","34.37M","-1.05%"
"01/04/2021","822.22","814.59","824.33","812.11","36.79M","1.64%"
"12/31/2020","808.99","807.29","813.51","804.55","16.34M","-0.01%"
"12/30/2020","809.08","810.98","812.70","803.11","24.56M","-0.02%"
"12/29/2020","809.22","814.49","818.02","807.56","26.31M","-0.15%"
"12/28/2020","810.44","793.91","811.08","793.91","34.81M","2.92%"
"12/23/2020","787.48","785.07","789.32","780.30","20.28M","0.93%"
"12/22/2020","780.21","774.20","787.04","774.20","25.39M","1.38%"
"12/21/2020","769.62","793.88","793.88","749.59","70.82M","-3.80%"
"12/18/2020","800.06","791.91","801.13","790.11","43.61M","1.17%"
"12/17/2020","790.77","796.35","798.39","786.96","35.84M","-0.19%"
"12/16/2020","792.31","791.85","802.70","790.66","53.88M","0.63%"
"12/15/2020","787.32","787.82","791.84","781.41","28.32M","-0.09%"
"12/14/2020","788.02","783.77","802.27","783.77","53.90M","1.15%"
"12/11/2020","779.04","771.50","785.25","759.18","81.75M","0.61%"
"12/10/2020","774.32","793.51","793.75","771.13","67.71M","-2.72%"
"12/09/2020","796.01","798.28","804.58","796.01","71.69M","0.61%"
"12/08/2020","791.17","787.81","791.17","782.12","42.18M","0.55%"
"12/07/2020","786.85","784.39","794.64","780.41","52.30M","0.24%"
"12/04/2020","784.95","768.03","789.42","764.98","46.82M","2.36%"
"12/03/2020","766.82","758.61","766.84","752.81","41.72M","0.97%"
"12/02/2020","759.47","758.76","768.66","756.25","66.54M","0.16%"
"12/01/2020","758.22","741.87","761.61","741.65","96.34M","2.89%"
"11/30/2020","736.92","735.56","740.45","730.59","63.41M","0.04%"
"11/27/2020","736.60","729.29","737.45","726.43","46.84M","1.33%"
"11/26/2020","726.92","707.49","726.96","702.48","43.73M","3.08%"
"11/25/2020","705.21","706.50","709.44","698.67","40.24M","0.34%"
"11/24/2020","702.85","704.86","707.54","698.12","44.99M","0.35%"
"11/23/2020","700.43","702.57","708.88","697.44","57.69M","0.14%"
