"Date","Price","Open","High","Low","Vol.","Change %"
"12/17/2021","1,236.52","1,234.10","1,242.58","1,234.10","17.89K","0.16%"
"12/16/2021","1,234.50","1,228.73","1,238.23","1,227.99","39.04K","0.24%"
"12/15/2021","1,231.54","1,233.03","1,239.07","1,228.40","16.00K","-0.53%"
"12/14/2021","1,238.11","1,228.30","1,240.55","1,227.75","14.20K","0.97%"
"12/13/2021","1,226.25","1,232.62","1,235.77","1,226.25","6.38K","-0.55%"
"12/10/2021","1,232.99","1,235.08","1,236.87","1,229.67","9.21K","0.02%"
"12/09/2021","1,232.77","1,231.38","1,234.53","1,227.69","10.78K","0.49%"
"12/08/2021","1,226.81","1,230.31","1,230.68","1,225.41","17.47K","-0.27%"
"12/07/2021","1,230.12","1,219.94","1,230.79","1,216.14","18.78K","1.19%"
"12/06/2021","1,215.70","1,217.80","1,223.05","1,215.70","18.91K","-0.45%"
"12/03/2021","1,221.16","1,217.96","1,225.34","1,217.96","27.88K","0.36%"
"12/02/2021","1,216.73","1,221.26","1,223.74","1,216.73","23.34K","-0.55%"
"12/01/2021","1,223.41","1,223.41","1,224.88","1,217.74","24.81K","-0.37%"
"11/30/2021","1,227.98","1,240.57","1,240.57","1,224.84","29.78K","-0.63%"
"11/29/2021","1,235.75","1,241.75","1,244.21","1,234.36","33.02K","-0.32%"
"11/26/2021","1,239.70","1,250.88","1,253.76","1,239.36","44.06K","-0.83%"
"11/25/2021","1,250.09","1,248.13","1,253.72","1,247.71","18.03K","0.63%"
"11/24/2021","1,242.32","1,240.34","1,249.74","1,240.34","12.48K","0.07%"
"11/23/2021","1,241.43","1,237.82","1,244.50","1,237.19","12.69K","0.13%"
"11/22/2021","1,239.88","1,238.57","1,244.59","1,236.84","14.22K","0.37%"
"11/19/2021","1,235.31","1,241.22","1,247.21","1,235.31","22.22K","0.00%"
"11/18/2021","1,235.29","1,233.10","1,237.22","1,230.70","18.99K","0.55%"
"11/17/2021","1,228.54","1,227.51","1,228.58","1,224.33","8.61K","0.37%"
"11/16/2021","1,224.03","1,226.63","1,229.22","1,224.03","18.28K","-0.12%"
