"Date","Price","Open","High","Low","Vol.","Change %"
"02/03/2020","1,176.74","1,172.79","1,177.86","1,170.12","12.58M","0.17%"
"01/31/2020","1,174.76","1,173.24","1,185.14","1,173.24","16.68M","0.27%"
"01/30/2020","1,171.62","1,185.49","1,186.01","1,171.29","12.07M","-1.38%"
"01/29/2020","1,188.05","1,171.36","1,188.55","1,171.36","11.14M","1.46%"
"01/28/2020","1,170.98","1,166.21","1,171.84","1,157.81","10.83M","0.51%"
"01/27/2020","1,165.06","1,187.27","1,187.27","1,164.38","11.27M","-2.39%"
"01/24/2020","1,193.56","1,184.40","1,199.81","1,184.40","10.72M","0.83%"
"01/23/2020","1,183.79","1,185.02","1,186.15","1,178.94","11.51M","-0.10%"
"01/22/2020","1,185.02","1,179.37","1,191.24","1,178.09","10.71M","0.49%"
"01/21/2020","1,179.24","1,180.74","1,180.74","1,172.55","8.65M","-0.13%"
"01/20/2020","1,180.73","1,180.83","1,186.44","1,176.51","7.28M","0.22%"
"01/17/2020","1,178.19","1,168.03","1,182.70","1,168.03","12.25M","0.90%"
"01/16/2020","1,167.69","1,174.45","1,184.05","1,164.21","12.56M","-0.56%"
"01/15/2020","1,174.26","1,145.53","1,174.26","1,143.81","15.14M","2.49%"
"01/14/2020","1,145.77","1,141.51","1,145.77","1,134.30","10.37M","0.40%"
"01/13/2020","1,141.15","1,139.26","1,144.39","1,138.34","10.01M","0.21%"
"01/10/2020","1,138.73","1,131.42","1,138.88","1,130.49","11.28M","0.67%"
"01/09/2020","1,131.18","1,123.79","1,134.69","1,123.79","11.78M","0.76%"
"01/08/2020","1,122.67","1,122.58","1,125.89","1,116.62","20.38M","-0.02%"
"01/07/2020","1,122.94","1,124.50","1,134.81","1,119.06","11.04M","0.29%"
"01/06/2020","1,119.71","1,121.33","1,121.33","1,107.96","10.36M","-0.17%"
"01/03/2020","1,121.66","1,135.42","1,136.09","1,120.54","9.84M","-1.29%"
"01/02/2020","1,136.28","1,135.96","1,143.92","1,134.04","","0.04%"
"12/30/2019","1,135.79","1,146.35","1,147.03","1,135.79","6.87M","-0.94%"
"12/27/2019","1,146.54","1,142.44","1,148.45","1,137.51","6.16M","0.37%"
"12/23/2019","1,142.29","1,134.53","1,142.31","1,133.51","6.69M","0.70%"
"12/20/2019","1,134.31","1,124.91","1,136.66","1,124.47","15.71M","0.83%"
"12/19/2019","1,124.97","1,121.95","1,129.36","1,120.28","10.77M","0.31%"
"12/18/2019","1,121.53","1,134.48","1,139.05","1,121.53","13.02M","-1.41%"
"12/17/2019","1,137.56","1,140.94","1,142.52","1,134.93","14.26M","-0.27%"
"12/16/2019","1,140.69","1,119.58","1,142.79","1,119.58","12.06M","1.94%"
"12/13/2019","1,119.02","1,118.28","1,126.77","1,115.96","15.59M","0.16%"
"12/12/2019","1,117.24","1,115.10","1,120.68","1,113.00","11.30M","0.20%"
"12/11/2019","1,114.99","1,118.58","1,120.17","1,111.29","10.50M","-0.33%"
"12/10/2019","1,118.72","1,120.08","1,124.18","1,112.44","9.82M","-0.15%"
"12/09/2019","1,120.45","1,124.82","1,127.85","1,116.47","9.10M","-0.35%"
"12/06/2019","1,124.44","1,120.08","1,125.81","1,116.07","9.86M","0.40%"
"12/05/2019","1,120.00","1,115.50","1,124.16","1,115.50","11.92M","0.42%"
"12/04/2019","1,115.28","1,106.38","1,117.66","1,106.38","9.10M","0.80%"
"12/03/2019","1,106.40","1,102.13","1,113.35","1,101.72","11.07M","0.40%"
"12/02/2019","1,101.97","1,108.67","1,117.63","1,101.97","13.66M","-0.57%"
"11/29/2019","1,108.34","1,112.16","1,117.21","1,108.34","9.49M","-0.60%"
"11/28/2019","1,115.08","1,112.82","1,116.02","1,111.03","6.66M","0.18%"
"11/27/2019","1,113.10","1,112.84","1,114.82","1,107.62","9.93M","0.03%"
"11/26/2019","1,112.75","1,103.58","1,113.00","1,099.89","16.57M","0.84%"
"11/25/2019","1,103.45","1,082.66","1,106.02","1,082.63","11.79M","1.93%"
"11/22/2019","1,082.59","1,072.87","1,088.74","1,071.30","11.99M","0.91%"
"11/21/2019","1,072.85","1,085.02","1,085.02","1,071.04","11.96M","-1.17%"
"11/20/2019","1,085.50","1,101.26","1,104.17","1,082.24","13.75M","-1.41%"
"11/19/2019","1,101.00","1,100.95","1,106.06","1,098.04","12.17M","0.05%"
"11/18/2019","1,100.49","1,108.57","1,113.08","1,099.55","14.94M","-0.66%"
"11/15/2019","1,107.84","1,104.01","1,110.04","1,102.59","11.10M","0.58%"
"11/14/2019","1,101.46","1,106.88","1,109.46","1,098.32","11.93M","-0.52%"
"11/13/2019","1,107.21","1,099.47","1,109.07","1,094.43","20.91M","0.61%"
"11/12/2019","1,100.50","1,098.14","1,100.50","1,094.71","11.04M","0.26%"
"11/11/2019","1,097.68","1,097.99","1,103.72","1,092.31","13.87M","-0.03%"
"11/08/2019","1,098.02","1,082.07","1,098.31","1,080.32","24.55M","1.50%"
"11/07/2019","1,081.76","1,071.93","1,084.20","1,071.93","18.14M","1.04%"
"11/06/2019","1,070.64","1,073.25","1,073.25","1,064.02","25.66M","-0.28%"
"11/05/2019","1,073.64","1,082.67","1,083.00","1,069.45","17.90M","-0.80%"
"11/04/2019","1,082.30","1,076.28","1,084.47","1,073.12","14.17M","0.56%"
"11/01/2019","1,076.32","1,050.97","1,076.32","1,049.27","10.70M","2.45%"
"10/31/2019","1,050.61","1,058.76","1,062.88","1,050.36","13.06M","-0.81%"
"10/30/2019","1,059.15","1,048.42","1,059.15","1,048.01","12.51M","1.02%"
"10/29/2019","1,048.42","1,056.74","1,057.06","1,038.25","13.32M","-0.85%"
"10/28/2019","1,057.45","1,049.80","1,057.89","1,044.84","8.57M","0.87%"
"10/25/2019","1,048.31","1,046.17","1,049.18","1,042.97","8.84M","0.22%"
"10/24/2019","1,046.02","1,040.47","1,052.80","1,040.47","10.48M","0.52%"
"10/23/2019","1,040.59","1,038.63","1,043.66","1,033.11","13.45M","-0.04%"
"10/22/2019","1,040.99","1,029.06","1,041.89","1,024.67","10.02M","1.16%"
"10/21/2019","1,029.08","1,021.10","1,029.26","1,020.43","10.79M","0.81%"
"10/18/2019","1,020.78","1,032.01","1,032.67","1,020.75","9.65M","-1.12%"
"10/17/2019","1,032.31","1,030.27","1,037.66","1,022.98","11.22M","0.17%"
"10/16/2019","1,030.51","1,036.53","1,039.57","1,024.85","11.73M","-0.63%"
"10/15/2019","1,037.06","1,028.99","1,038.14","1,028.52","12.79M","0.79%"
"10/14/2019","1,028.96","1,016.08","1,028.96","1,015.04","11.21M","1.29%"
"10/11/2019","1,015.84","1,009.29","1,015.84","1,006.34","15.71M","0.64%"
"10/10/2019","1,009.41","1,016.23","1,016.23","997.81","16.30M","-0.64%"
"10/09/2019","1,015.93","1,015.59","1,021.52","1,011.93","10.33M","0.03%"
"10/08/2019","1,015.65","1,024.04","1,029.60","1,014.22","10.03M","-0.77%"
"10/07/2019","1,023.48","1,014.26","1,025.08","1,014.23","8.79M","0.94%"
"10/04/2019","1,013.98","1,001.28","1,017.29","1,001.28","10.71M","1.29%"
"10/03/2019","1,001.04","996.83","1,003.65","991.18","12.35M","0.39%"
"10/02/2019","997.18","1,021.05","1,021.05","995.56","16.61M","-2.45%"
"10/01/2019","1,022.20","1,035.13","1,043.01","1,021.81","15.10M","-1.20%"
"09/30/2019","1,034.66","1,041.05","1,041.67","1,034.57","12.25M","-0.68%"
"09/27/2019","1,041.72","1,045.21","1,047.60","1,037.64","9.83M","-0.39%"
"09/26/2019","1,045.82","1,041.33","1,047.40","1,038.34","11.90M","0.43%"
"09/25/2019","1,041.35","1,049.78","1,050.31","1,036.08","7.83M","-0.82%"
"09/24/2019","1,049.92","1,046.70","1,054.66","1,045.47","10.51M","0.43%"
"09/23/2019","1,045.43","1,044.89","1,054.48","1,042.61","13.01M","0.04%"
"09/20/2019","1,045.05","1,036.87","1,049.12","1,033.85","20.27M","0.83%"
"09/19/2019","1,036.41","1,033.61","1,038.71","1,030.09","11.35M","0.45%"
"09/18/2019","1,031.74","1,030.43","1,032.88","1,026.28","12.67M","0.11%"
"09/17/2019","1,030.57","1,018.16","1,032.04","1,017.60","14.00M","1.22%"
"09/16/2019","1,018.17","1,025.98","1,028.98","1,017.44","13.73M","-0.78%"
"09/13/2019","1,026.21","1,033.33","1,034.24","1,020.97","15.01M","-0.60%"
"09/12/2019","1,032.42","1,035.86","1,043.63","1,027.61","13.82M","-0.21%"
"09/11/2019","1,034.60","1,013.22","1,034.96","1,013.22","15.39M","2.14%"
"09/10/2019","1,012.94","1,033.15","1,033.40","1,004.12","18.46M","-1.96%"
"09/09/2019","1,033.20","1,051.26","1,052.41","1,031.89","16.81M","-1.69%"
"09/06/2019","1,050.95","1,048.75","1,054.87","1,044.95","11.55M","0.26%"
"09/05/2019","1,048.21","1,053.32","1,059.79","1,048.21","14.82M","-0.34%"
"09/04/2019","1,051.75","1,047.13","1,060.63","1,047.13","13.42M","0.46%"
"09/03/2019","1,046.90","1,042.76","1,049.98","1,038.49","12.48M","0.35%"
"09/02/2019","1,043.27","1,032.28","1,046.14","1,032.21","8.54M","1.08%"
"08/30/2019","1,032.13","1,027.69","1,033.54","1,022.27","14.88M","0.53%"
"08/29/2019","1,026.67","1,026.56","1,032.27","1,022.52","13.67M","0.08%"
"08/28/2019","1,025.90","1,030.72","1,031.87","1,022.27","13.07M","-0.46%"
"08/27/2019","1,030.65","1,024.77","1,030.92","1,022.61","19.52M","0.58%"
"08/26/2019","1,024.69","1,033.79","1,033.79","1,016.48","9.84M","-0.95%"
"08/23/2019","1,034.51","1,035.56","1,043.04","1,030.52","12.28M","-0.07%"
"08/22/2019","1,035.27","1,032.10","1,042.35","1,030.13","19.27M","0.05%"
"08/21/2019","1,034.74","1,018.09","1,034.74","1,018.09","12.63M","1.63%"
"08/20/2019","1,018.17","1,017.01","1,026.54","1,013.63","12.82M","0.09%"
"08/19/2019","1,017.23","1,018.81","1,021.39","1,010.72","12.09M","-0.11%"
"08/16/2019","1,018.39","1,000.82","1,018.77","996.04","16.52M","1.74%"
"08/15/2019","1,000.98","997.90","1,009.39","987.44","17.49M","0.39%"
"08/14/2019","997.06","1,012.02","1,012.02","996.98","14.84M","-1.57%"
"08/13/2019","1,012.96","998.78","1,014.84","996.39","15.35M","1.42%"
"08/12/2019","998.78","1,003.45","1,016.03","997.62","10.42M","-0.47%"
"08/09/2019","1,003.53","1,015.32","1,021.47","1,003.53","12.43M","-0.52%"
"08/08/2019","1,008.74","991.47","1,009.81","991.47","14.74M","1.83%"
"08/07/2019","990.64","985.19","998.69","984.66","15.92M","0.57%"
"08/06/2019","984.98","976.42","989.88","974.27","11.05M","0.94%"
"08/05/2019","975.81","998.13","998.13","975.81","11.80M","-2.35%"
"08/02/2019","999.25","1,013.53","1,013.53","997.12","13.20M","-1.46%"
"08/01/2019","1,014.01","999.32","1,017.26","996.26","9.01M","1.46%"
"07/31/2019","999.45","995.95","1,002.24","987.85","10.98M","0.40%"
"07/30/2019","995.45","1,012.68","1,012.68","994.50","10.06M","-1.72%"
"07/29/2019","1,012.84","1,011.02","1,020.44","1,010.48","7.51M","0.16%"
"07/26/2019","1,011.27","1,013.77","1,017.35","1,010.08","8.55M","-0.25%"
"07/25/2019","1,013.83","1,014.59","1,019.58","1,010.15","9.91M","-0.05%"
"07/24/2019","1,014.33","1,002.13","1,017.87","1,002.13","10.21M","1.20%"
"07/23/2019","1,002.31","1,002.21","1,005.20","997.53","10.17M","0.06%"
"07/22/2019","1,001.70","998.01","1,002.94","995.28","8.85M","0.35%"
"07/19/2019","998.17","1,002.44","1,003.97","993.60","10.36M","-0.43%"
"07/18/2019","1,002.45","1,000.79","1,002.93","995.60","10.25M","0.03%"
"07/17/2019","1,002.15","1,000.72","1,006.57","1,000.12","6.75M","0.09%"
"07/16/2019","1,001.24","996.63","1,002.88","992.43","8.81M","0.45%"
"07/15/2019","996.77","990.28","999.92","987.10","8.86M","0.36%"
"07/12/2019","993.22","1,007.37","1,007.37","991.88","11.71M","-1.41%"
"07/11/2019","1,007.39","1,016.26","1,020.61","1,005.85","11.19M","-0.82%"
"07/10/2019","1,015.75","1,013.68","1,020.67","1,007.87","11.61M","0.18%"
"07/09/2019","1,013.90","1,016.75","1,017.82","1,007.37","14.37M","-0.29%"
"07/08/2019","1,016.85","1,019.48","1,020.22","1,012.83","9.37M","-0.29%"
"07/05/2019","1,019.79","1,030.75","1,032.42","1,018.28","10.38M","-1.06%"
"07/04/2019","1,030.68","1,036.24","1,038.09","1,028.05","7.89M","-0.63%"
"07/03/2019","1,037.21","1,025.60","1,042.40","1,024.71","11.04M","1.12%"
"07/02/2019","1,025.72","1,019.91","1,025.86","1,019.29","9.96M","0.57%"
