"Date","Price","Open","High","Low","Vol.","Change %"
"12/21/2020","7,302.06","7,423.99","7,423.99","7,168.46","23.46M","-1.64%"
"12/18/2020","7,423.99","7,425.08","7,468.58","7,253.94","30.07M","0.00%"
"12/17/2020","7,423.90","7,456.71","7,527.26","7,396.39","19.13M","-0.44%"
"12/16/2020","7,457.07","7,397.90","7,508.37","7,397.90","27.16M","0.80%"
"12/15/2020","7,398.20","7,395.33","7,422.45","7,373.25","17.50M","0.02%"
"12/14/2020","7,396.38","7,315.40","7,487.99","7,315.40","35.75M","1.12%"
"12/11/2020","7,314.79","7,399.57","7,399.57","7,285.85","20.44M","-1.14%"
"12/10/2020","7,399.42","7,427.43","7,452.35","7,353.33","33.66M","-0.38%"
"12/09/2020","7,427.28","7,476.55","7,500.45","7,413.13","21.20M","-0.66%"
"12/08/2020","7,476.45","7,471.53","7,488.88","7,411.90","30.59M","0.07%"
"12/07/2020","7,471.53","7,516.10","7,516.10","7,411.75","30.45M","-0.55%"
"12/04/2020","7,513.11","7,340.01","7,513.11","7,339.58","48.70M","2.36%"
"12/03/2020","7,339.81","7,194.00","7,405.87","7,154.10","31.82M","2.04%"
"12/02/2020","7,193.42","7,228.83","7,228.83","7,135.04","30.52M","-0.50%"
"12/01/2020","7,229.80","7,184.65","7,283.48","7,158.92","42.53M","0.63%"
"11/30/2020","7,184.75","7,223.75","7,223.75","7,127.80","34.19M","-0.55%"
"11/27/2020","7,224.70","7,226.98","7,258.84","7,169.85","25.01M","0.09%"
"11/26/2020","7,218.47","7,211.25","7,228.65","7,183.64","21.28M","0.10%"
"11/25/2020","7,210.93","7,147.67","7,225.47","7,135.38","40.38M","0.88%"
"11/24/2020","7,147.72","7,081.60","7,147.72","7,040.27","30.78M","0.94%"
"11/23/2020","7,081.35","7,125.99","7,184.17","7,081.35","20.75M","-0.63%"
"11/20/2020","7,125.99","7,088.10","7,136.56","7,070.30","19.21M","0.54%"
"11/19/2020","7,087.95","7,187.11","7,187.11","7,070.51","18.81M","-1.39%"
"11/18/2020","7,187.51","7,105.99","7,187.83","7,071.80","26.15M","1.15%"
"11/17/2020","7,105.78","7,219.67","7,221.70","7,070.50","23.44M","-1.78%"
"11/16/2020","7,234.85","7,182.48","7,257.42","7,150.89","27.14M","0.80%"
"11/13/2020","7,177.12","7,166.16","7,191.83","7,099.45","21.91M","0.16%"
"11/12/2020","7,165.37","7,230.54","7,251.25","7,149.89","41.27M","-0.90%"
"11/11/2020","7,230.54","7,104.39","7,239.20","7,104.39","30.26M","1.78%"
"11/10/2020","7,104.39","6,993.64","7,104.39","6,944.88","60.29M","1.59%"
"11/09/2020","6,993.12","6,815.08","7,188.09","6,815.08","44.69M","2.62%"
"11/06/2020","6,814.55","6,788.61","6,855.26","6,710.15","23.64M","0.22%"
"11/05/2020","6,799.45","6,770.11","6,836.17","6,729.88","29.58M","0.74%"
"11/04/2020","6,749.29","6,698.82","6,811.64","6,539.88","24.94M","0.69%"
"11/03/2020","6,703.10","6,534.16","6,706.06","6,534.16","24.37M","2.86%"
"11/02/2020","6,516.82","6,427.75","6,546.54","6,396.05","18.65M","1.39%"
"10/30/2020","6,427.75","6,345.89","6,436.13","6,300.48","22.98M","1.07%"
"10/29/2020","6,359.59","6,171.97","6,392.70","6,170.34","25.02M","3.10%"
"10/28/2020","6,168.24","6,327.13","6,327.13","6,117.64","27.14M","-2.71%"
"10/27/2020","6,339.82","6,464.74","6,464.74","6,314.89","20.01M","-1.93%"
"10/26/2020","6,464.68","6,556.86","6,574.87","6,446.32","22.84M","-1.67%"
